Cross Lochs,Restored 2006,Restored 2015,Erosion
-0.09433195,-0.08706877,-0.11426822,-0.0673696
-0.0961683,-0.09276382,-0.11031326,-0.06544515
-0.09524015,-0.09241117,-0.10470816,-0.0714574
-0.09616466,-0.09383293,-0.10356528,-0.0675313
-0.09217776,-0.10582453,-0.09672745,-0.07394133
-0.09366775,-0.10180744,-0.09270574,-0.07338377
-0.08905882,-0.10071117,-0.09154534,-0.06758659
-0.08449268,-0.09644648,-0.08875409,-0.07473931
-0.08938623,-0.08168989,-0.10327829,-0.07471319
-0.08935418,-0.08231254,-0.09332655,-0.07537144
-0.09575659,-0.07943602,-0.08891114,-0.07543306
-0.09535882,-0.08347141,-0.08891206,-0.07364547
-0.08951218,-0.083421,-0.08583623,-0.07350171
-0.09238906,-0.0835805,-0.08360012,-0.08144549
-0.09510925,-0.0823015,-0.09632323,-0.08590127
-0.09360477,-0.0801564,-0.10175374,-0.08449183
-0.09247936,-0.08547247,-0.10857712,-0.08609285
-0.09274022,-0.08452906,-0.11349127,-0.07965735
-0.09198156,-0.08338221,-0.1086586,-0.09058139
-0.08911359,-0.08779334,-0.1068645,-0.0785675
-0.0956097,-0.08769923,-0.11129843,-0.07209549
-0.09560726,-0.0858051,-0.10576764,-0.07598416
-0.09376737,-0.0886079,-0.10531562,-0.0695687
-0.09750216,-0.09141395,-0.10851082,-0.08235247
-0.09671035,-0.09504749,-0.10911913,-0.08096543
-0.09886891,-0.08396431,-0.10903412,-0.08015145
-0.10183145,-0.08191854,-0.10637503,-0.08370245
-0.09610221,-0.08381207,-0.10726365,-0.08101271
-0.09613792,-0.08183039,-0.10234465,-0.08446213
-0.09722944,-0.07819366,-0.088256,-0.08591137
-0.09534024,-0.08054637,-0.07603458,-0.08182873
-0.09569927,-0.08971225,-0.07843719,-0.07629942
-0.09741505,-0.08806377,-0.08783617,-0.07760473
-0.1011349,-0.08581483,-0.09539896,-0.0748254
-0.09740026,-0.08548722,-0.10012003,-0.0791728
-0.09887476,-0.08013682,-0.11133695,-0.07697634
-0.09348428,-0.0850109,-0.11004817,-0.0734675
-0.09828466,-0.08189856,-0.11046078,-0.07954823
-0.10122245,-0.0798707,-0.11664675,-0.07905302
-0.09268048,-0.08188633,-0.11781709,-0.08030925
-0.09477741,-0.08745445,-0.11490743,-0.08480804
-0.09225704,-0.08690035,-0.11656834,-0.09039708
-0.09658642,-0.084571,-0.11901922,-0.08666633
-0.10278392,-0.0841299,-0.10948734,-0.08113512
-0.09609976,-0.0869498,-0.10766137,-0.08419253
-0.09844162,-0.09006151,-0.10359146,-0.07822541
-0.09807161,-0.09258933,-0.0882639,-0.08734784
-0.1004668,-0.09189929,-0.08208071,-0.07616742
-0.09709256,-0.09592889,-0.09432727,-0.07414644
-0.09682148,-0.0857401,-0.08230723,-0.08238406
-0.09967513,-0.08901238,-0.08024798,-0.08864882
-0.09648617,-0.08804813,-0.08795546,-0.09311485
-0.10174496,-0.09526423,-0.07224557,-0.08748978
-0.10271274,-0.09537919,-0.07399245,-0.08751095
-0.1030902,-0.09251587,-0.07594719,-0.08886547
-0.10067672,-0.09334433,-0.08054149,-0.09023292
-0.09189982,-0.09112619,-0.08314343,-0.0981347
-0.09576016,-0.09652618,-0.08537485,-0.09283283
-0.09981385,-0.09233755,-0.08196415,-0.08949117
-0.09429189,-0.09015094,-0.08350305,-0.0920388
-0.09671216,-0.10290495,-0.08326494,-0.09237099
-0.09574156,-0.09793074,-0.08414724,-0.09676985
-0.09652226,-0.09556168,-0.08332991,-0.10053859
-0.09640226,-0.0968807,-0.08235002,-0.08610124
-0.09947912,-0.10045233,-0.08341616,-0.08814511
-0.09763507,-0.09509993,-0.08221432,-0.08686796
-0.09457367,-0.10341075,-0.07879313,-0.08927144
-0.09734836,-0.10091195,-0.07463705,-0.08654749
-0.09911867,-0.09614775,-0.08559453,-0.08602556
-0.09469758,-0.10300848,-0.08291361,-0.08824321
-0.09567112,-0.10317409,-0.07527937,-0.08853155
-0.09499122,-0.10075104,-0.08084857,-0.0898651
-0.09720065,-0.10168927,-0.07933125,-0.08976553
-0.09473445,-0.09957735,-0.08037828,-0.09076139
-0.09410936,-0.10184478,-0.08151937,-0.09396289
-0.09353384,-0.10219489,-0.0800653,-0.09378378
-0.09333119,-0.10277318,-0.07708901,-0.09280731
-0.09344602,-0.10736555,-0.07690673,-0.08913583
-0.09666403,-0.10419242,-0.0805287,-0.08704888
