Cross Lochs,Restored 2006,Restored 2015,Erosion
1.14019012,1.13598645,0.83406425,0.75053155
1.11917865,1.14236844,0.85260379,0.7302494
1.09427178,1.16340959,0.74939299,0.72280174
1.0722729,1.17209339,0.78276157,0.72562313
1.06453276,1.19490862,0.79815084,0.78194678
1.0594902,1.17549551,0.81829154,0.82978082
1.04556537,1.13562059,0.86681151,0.79175544
1.1113776,1.11589217,0.78453076,0.7874667
1.10698116,1.04806364,0.75822937,0.78023815
1.08007061,1.05062556,0.62728512,0.79836291
1.1122638,1.04573405,0.61814433,0.80820739
1.06280065,1.00394237,0.70326376,0.81649435
0.98757958,1.05156314,0.73062032,0.76705402
0.96828514,0.99672282,0.78450668,0.72335672
0.98133838,0.88649797,0.59760636,0.69954419
1.02048349,0.90494227,0.566975,0.76635933
1.0788219,0.89015996,0.59481597,0.80165923
1.06561148,0.97944558,0.6241824,0.79944634
1.05561101,0.99672323,0.94122005,0.80682051
1.08293581,0.8004989,1.19388199,0.81224799
1.08523214,0.78515768,1.22717774,0.83891571
1.04982221,0.82927853,1.2473774,0.81683159
1.0966047,0.91285819,1.19323564,0.79375422
1.10983407,0.94293112,1.21675372,0.7819652
1.08347547,0.96370971,1.23621547,0.8006317
1.04215658,1.06149936,1.12963343,0.79623139
1.03056169,1.02632356,1.08662343,0.81290793
1.05030084,0.99697047,1.01718724,0.77858061
1.0825876,1.08614898,0.95705265,0.73659307
1.0678761,1.05495811,0.8512817,0.75462627
1.06590998,0.98287815,0.8958053,0.79572213
1.04340434,0.90931201,1.00962949,0.79644036
1.03496861,0.84551561,0.9199332,0.80919242
1.13320208,0.84886783,0.94141197,0.81583768
1.10491061,0.85517651,0.9623974,0.82349217
1.07634985,0.89933038,0.99181235,0.80889821
1.08265519,0.96947932,0.96662962,0.80074435
1.05399311,0.93641931,1.17912424,0.7834757
1.06736588,0.91990405,1.27526379,0.79695344
1.0030688,0.80612928,1.24578905,0.78940427
0.94312429,0.68543589,1.17450178,0.82339424
0.91007519,0.82895881,1.16021729,0.83837545
0.96695679,0.91810703,1.09734344,0.86276478
1.02511704,0.80451858,1.09884644,0.88423765
1.02481055,0.77904201,1.32867551,0.91188449
1.10233355,0.96229064,1.43183649,0.92386055
1.16170382,0.9819119,1.24046052,0.92969292
1.13380432,1.07354021,1.02652025,0.95603526
1.09283018,1.09668839,0.96685332,0.93354744
1.10363126,1.14439249,0.99580324,0.89486992
1.11234558,1.11101818,0.81876421,0.95619529
1.11551642,1.13920295,0.89035743,0.96380222
1.1148982,1.16885638,0.86408043,0.94639575
1.10392249,1.08332932,0.78228706,0.90253073
1.09787273,1.04652882,0.80385506,0.88713801
1.11150753,0.94259393,0.67582911,0.87236023
1.08503604,0.95124459,0.6551854,0.89823151
1.07870114,0.7656458,0.66355592,0.86243582
1.1006465,0.91522384,0.72922593,0.8889702
1.09081244,0.85760099,0.67329049,0.90980738
0.9878757,0.67721605,0.60751575,0.93607414
0.97992146,0.86950296,0.59761173,0.91448623
1.13402987,0.97512323,0.62066102,0.95343852
1.09362459,1.04942906,0.66511977,0.89288199
1.03744829,1.05473351,0.6426754,0.75908762
1.08587873,1.15396965,0.6666795,0.67527658
1.16716397,1.08545721,0.61607981,0.65730739
1.20169294,0.96970981,0.64276218,0.7460047
0.96811408,0.96967465,0.70288223,0.83767408
0.91868341,0.91160101,0.68396342,0.89347219
0.92675495,0.94909137,0.69176549,0.90821129
0.88371658,0.95901167,0.6679343,0.88138646
0.86439109,0.98475236,0.58286518,0.90986615
0.7861442,0.99669671,0.442476,0.93488199
0.73602217,1.00228274,0.7179479,0.93467903
0.72822237,0.96354479,0.784244,0.92808843
0.6610058,0.88841808,1.06369054,0.90566105
